ID,VersionID,Language,VersionTime,BranchName,BatchID,Sample,Batch,Tear,Burst,BL
617,1,ENG,2019-05-22 9:34,1,661,LR19-087-0,12134,NULL,NULL,NULL
618,1,ENG,2019-05-22 9:35,1,662,LR19-087-0,12134,NULL,NULL,NULL
619,1,ENG,2019-05-28 15:40,1,664,LR19-092-0,12152,NULL,NULL,NULL
620,1,ENG,2019-05-28 15:40,1,665,LR19-092-0,12152,NULL,NULL,NULL
621,1,ENG,2019-05-28 15:41,1,666,LR19-092-0,12152,NULL,NULL,NULL
622,1,ENG,2019-05-28 15:37,1,667,LR19-093-0,12157,NULL,NULL,NULL
623,1,ENG,2019-05-28 15:38,1,668,LR19-093-0,12157,NULL,NULL,NULL
624,1,ENG,2019-05-28 15:33,1,669,LR19-095-0,12236,NULL,NULL,NULL
625,1,ENG,2019-05-28 15:34,1,670,LR19-095-0,12236,NULL,NULL,NULL
626,1,ENG,2019-05-28 15:35,1,671,LR19-095-0,12236,NULL,NULL,NULL
627,1,ENG,2019-05-29 9:10,1,672,LR19-096-0,12241,NULL,NULL,NULL
628,1,ENG,2019-05-29 9:11,1,673,LR19-096-0,12241,NULL,NULL,NULL
629,1,ENG,2019-05-29 9:14,1,674,LR19-096-0,12241,NULL,NULL,NULL
630,1,ENG,2019-05-29 9:16,1,675,LR19-096-0,12241,NULL,NULL,NULL
631,1,ENG,2019-05-29 9:17,1,676,LR19-096-0,12241,NULL,NULL,NULL
632,1,ENG,2019-05-29 9:19,1,677,LR19-096-0,12241,NULL,NULL,NULL
633,1,ENG,2019-05-29 9:58,1,678,LR19-097-0,12246,NULL,NULL,NULL
634,1,ENG,2019-05-29 9:59,1,679,LR19-097-0,12246,NULL,NULL,NULL
635,1,ENG,2019-05-29 10:00,1,680,LR19-097-0,12246,NULL,NULL,NULL
636,1,ENG,2019-05-29 10:02,1,681,LR19-097-0,12246,NULL,NULL,NULL
637,1,ENG,2019-05-29 10:04,1,682,LR19-097-0,12246,NULL,NULL,NULL
638,1,ENG,2019-05-29 10:05,1,683,LR19-097-0,12246,NULL,NULL,NULL
639,1,ENG,2019-06-03 15:32,1,684,LR19-098-0,12251,NULL,NULL,NULL
640,1,ENG,2019-06-03 15:34,1,685,LR19-098-0,12251,NULL,NULL,NULL
641,1,ENG,2019-06-03 15:35,1,686,LR19-098-0,12251,NULL,NULL,NULL
642,1,ENG,2019-06-17 15:24,1,687,LR19-100-0,12307,NULL,NULL,NULL
643,1,ENG,2019-06-17 15:25,1,688,LR19-100-0,12307,NULL,NULL,NULL
644,1,ENG,2019-06-17 15:26,1,689,LR19-100-0,12307,NULL,NULL,NULL
645,1,ENG,2019-06-17 15:21,1,690,LR19-101-0,12256,NULL,NULL,NULL
646,1,ENG,2019-06-17 15:21,1,691,LR19-101-0,12256,NULL,NULL,NULL
647,1,ENG,2019-06-17 15:22,1,692,LR19-101-0,12256,NULL,NULL,NULL
648,1,ENG,2019-06-17 15:14,1,693,LR19-102-0,12261,NULL,NULL,NULL
649,1,ENG,2019-06-17 15:16,1,694,LR19-102-0,12261,NULL,NULL,NULL
650,1,ENG,2019-06-17 15:05,1,695,LR19-103-0,12266,NULL,NULL,NULL
